quarter,country,category,unit_price_usd,discount_pct,discounted_price_usd,revenue_usd,unit_price_usd_is_outlier,discounted_price_usd_is_outlier,revenue_usd_is_outlier
Q1,Germany,Accessories,99.86,0,99.86,99.86,0,0,0
Q3,Germany,Accessories,37.37,5,35.5,71.0,0,0,0
Q3,Germany,iPad,1133.03,5,1076.38,1076.38,0,0,0
Q3,Germany,Mac,1233.36,0,1233.36,1233.36,0,0,0
Q1,Germany,Apple Watch,301.81,0,301.81,301.81,0,0,0
Q1,Germany,iPhone,885.78,0,885.78,2657.34,0,0,0
Q1,Germany,Accessories,102.04,15,86.73,86.73,0,0,0
Q1,Germany,AirPods,563.58,0,563.58,1690.74,0,0,0
Q2,Germany,Mac,2125.7475000000004,7,2053.9725,3912.29,1,1,1
Q2,Germany,iPad,474.08,2,464.6,464.6,0,0,0
Q2,Germany,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,Germany,iPhone,909.92,0,909.92,1819.84,0,0,0
Q2,Germany,iPhone,736.03,7,684.51,684.51,0,0,0
Q2,Germany,Accessories,102.35,0,102.35,102.35,0,0,0
Q3,Germany,iPhone,1066.5,0,1066.5,1066.5,0,0,0
Q4,Germany,AirPods,577.16,0,577.16,1154.32,0,0,0
Q4,Germany,iPhone,814.67,3,790.23,1580.46,0,0,0
Q1,Germany,Accessories,319.31,0,319.31,957.93,0,0,0
Q1,Germany,iPhone,835.05,7,776.6,3106.4,0,0,0
Q3,Germany,Mac,1319.0,0,1319.0,3912.29,0,0,1
Q3,Germany,Mac,1049.72,0,1049.72,1049.72,0,0,0
Q4,Germany,AirPods,259.66,0,259.66,259.66,0,0,0
Q4,Germany,iPhone,755.73,0,755.73,2267.19,0,0,0
Q2,Germany,Apple Watch,298.81,0,298.81,298.81,0,0,0
Q2,Germany,Mac,2065.88,2,2024.56,3912.29,0,0,1
Q3,Germany,iPhone,836.53,2,819.8,819.8,0,0,0
Q4,Germany,AirPods,172.79,0,172.79,345.58,0,0,0
Q1,Germany,Accessories,95.92,0,95.92,191.84,0,0,0
Q2,Germany,iPhone,882.68,0,882.68,882.68,0,0,0
Q2,Germany,iPhone,1045.25,0,1045.25,2090.5,0,0,0
Q2,Germany,Apple Watch,406.35,10,365.72,365.72,0,0,0
Q3,Germany,iPhone,1261.85,0,1261.85,2523.7,0,0,0
Q4,Germany,Mac,2125.7475000000004,7,2053.9725,2336.49,1,1,0
Q4,Germany,AirPods,572.96,0,572.96,572.96,0,0,0
Q4,Germany,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q1,Germany,Accessories,82.91,15,70.47,422.82,0,0,0
Q1,Germany,AirPods,179.56,7,166.99,166.99,0,0,0
Q1,Germany,AirPods,133.97,5,127.27,254.54,0,0,0
Q2,Germany,AirPods,590.51,2,578.7,578.7,0,0,0
Q3,Germany,iPhone,932.37,5,885.75,885.75,0,0,0
Q3,Germany,Accessories,104.06,0,104.06,104.06,0,0,0
Q4,Germany,iPad,1114.21,5,1058.5,1058.5,0,0,0
Q1,Germany,iPhone,859.52,2,842.33,3369.32,0,0,0
Q2,Germany,AirPods,169.04,10,152.14,152.14,0,0,0
Q2,Germany,iPhone,1116.68,15,949.18,3912.29,0,0,1
Q3,Germany,Mac,2125.7475000000004,2,2053.9725,3912.29,1,1,1
Q4,Germany,Mac,2125.7475000000004,7,2053.9725,3912.29,1,1,1
Q1,Germany,Apple Watch,828.51,3,803.65,2410.95,0,0,0
Q1,Germany,Accessories,279.95,2,274.35,823.05,0,0,0
Q2,Germany,Apple Watch,854.26,0,854.26,3912.29,0,0,1
Q3,Germany,AirPods,566.8,7,527.12,2108.48,0,0,0
Q4,Germany,Accessories,94.58,0,94.58,94.58,0,0,0
Q4,Germany,iPhone,985.47,0,985.47,985.47,0,0,0
Q1,Germany,iPhone,963.65,5,915.47,915.47,0,0,0
Q2,Germany,AirPods,238.21,2,233.45,700.35,0,0,0
Q3,Germany,iPhone,923.96,15,785.37,785.37,0,0,0
Q3,Germany,Accessories,103.94,5,98.74,197.48,0,0,0
Q4,Germany,Accessories,126.46,15,107.49,107.49,0,0,0
Q2,Germany,Accessories,83.31,7,77.48,77.48,0,0,0
Q2,Germany,iPhone,843.95,10,759.56,759.56,0,0,0
Q3,Germany,Apple Watch,407.97,7,379.41,379.41,0,0,0
Q2,Germany,iPhone,1112.79,7,1034.89,1034.89,0,0,0
Q3,Germany,Accessories,106.84,0,106.84,213.68,0,0,0
Q4,Germany,iPad,558.23,5,530.32,530.32,0,0,0
Q4,Germany,Mac,2006.89,0,2006.89,2006.89,0,0,0
Q2,Germany,iPhone,443.76,7,412.7,412.7,0,0,0
Q2,Germany,Accessories,99.42,0,99.42,198.84,0,0,0
Q3,Germany,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q1,Germany,iPhone,882.3,0,882.3,3529.2,0,0,0
Q1,Germany,AirPods,119.32,0,119.32,119.32,0,0,0
Q3,Germany,iPhone,933.15,3,905.16,905.16,0,0,0
Q3,Germany,Accessories,99.62,0,99.62,99.62,0,0,0
Q3,Germany,Accessories,133.57,15,113.53,227.06,0,0,0
Q3,Germany,AirPods,522.77,0,522.77,3136.62,0,0,0
Q3,Germany,Accessories,295.91,3,287.03,861.09,0,0,0
Q4,Germany,Mac,1280.16,7,1190.55,2381.1,0,0,0
Q1,Germany,Accessories,101.85,10,91.66,183.32,0,0,0
Q1,Germany,Apple Watch,793.73,3,769.92,1539.84,0,0,0
Q1,Germany,Accessories,29.95,5,28.45,56.9,0,0,0
Q2,Germany,iPhone,1293.18,0,1293.18,3912.29,0,0,1
Q2,Germany,Accessories,105.06,3,101.91,101.91,0,0,0
Q2,Germany,Accessories,302.87,3,293.78,587.56,0,0,0
Q3,Germany,Mac,1357.76,0,1357.76,1357.76,0,0,0
Q4,Germany,iPad,450.34,10,405.31,405.31,0,0,0
Q4,Germany,iPhone,404.91,3,392.76,392.76,0,0,0
Q4,Germany,iPhone,956.04,10,860.44,860.44,0,0,0
Q4,Germany,Accessories,98.63,0,98.63,98.63,0,0,0
Q1,Germany,Apple Watch,430.69,5,409.16,818.32,0,0,0
Q1,Germany,Apple Watch,302.33,10,272.1,272.1,0,0,0
Q1,Germany,iPhone,462.61,15,393.22,1572.88,0,0,0
Q2,Germany,Accessories,37.94,0,37.94,75.88,0,0,0
Q3,Germany,AirPods,166.58,2,163.25,326.5,0,0,0
Q3,Germany,iPhone,873.89,0,873.89,873.89,0,0,0
Q3,Germany,Mac,1214.53,0,1214.53,3643.59,0,0,0
Q4,Germany,Accessories,137.96,10,124.16,248.32,0,0,0
Q1,Germany,Accessories,297.78,0,297.78,595.56,0,0,0
Q2,Germany,Apple Watch,304.17,5,288.96,577.92,0,0,0
Q3,Germany,Accessories,127.87,3,124.03,124.03,0,0,0
Q4,Germany,iPhone,565.07,3,548.12,548.12,0,0,0
Q4,Germany,iPhone,828.94,0,828.94,1657.88,0,0,0
Q4,Germany,iPhone,846.79,0,846.79,1693.58,0,0,0
Q1,Germany,Apple Watch,386.2,15,328.27,328.27,0,0,0
Q2,Germany,iPad,517.22,3,501.7,2508.5,0,0,0
Q4,Germany,iPhone,1134.03,0,1134.03,1134.03,0,0,0
Q4,Germany,Accessories,123.68,0,123.68,247.36,0,0,0
Q1,Germany,iPhone,697.9,0,697.9,1395.8,0,0,0
Q1,Germany,iPad,621.05,0,621.05,621.05,0,0,0
Q1,Germany,iPhone,614.51,0,614.51,3687.06,0,0,0
Q2,Germany,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q2,Germany,iPad,630.94,0,630.94,1261.88,0,0,0
Q3,Germany,Accessories,30.9,3,29.97,119.88,0,0,0
Q4,Germany,iPad,807.16,3,782.95,782.95,0,0,0
Q1,Germany,iPhone,954.61,7,887.79,1775.58,0,0,0
Q1,Germany,Accessories,84.73,5,80.49,321.96,0,0,0
Q1,Germany,Mac,638.45,0,638.45,638.45,0,0,0
Q1,Germany,Apple Watch,314.16,5,298.45,298.45,0,0,0
Q2,Germany,Accessories,306.44,0,306.44,612.88,0,0,0
Q3,Germany,Apple Watch,253.59,0,253.59,507.18,0,0,0
Q3,Germany,Mac,599.46,0,599.46,599.46,0,0,0
Q3,Germany,Apple Watch,316.84,0,316.84,633.68,0,0,0
Q3,Germany,Accessories,138.65,7,128.94,773.64,0,0,0
Q3,Germany,iPhone,430.64,10,387.58,387.58,0,0,0
Q4,Germany,Accessories,122.4,0,122.4,122.4,0,0,0
Q1,Germany,AirPods,230.27,15,195.73,391.46,0,0,0
Q1,Germany,iPhone,853.58,7,793.83,2381.49,0,0,0
Q2,Germany,Accessories,104.02,0,104.02,104.02,0,0,0
Q2,Germany,Mac,1241.39,7,1154.49,2308.98,0,0,0
Q2,Germany,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,Germany,Accessories,135.95,10,122.35,978.8,0,0,0
Q4,Germany,iPhone,1019.11,0,1019.11,2038.22,0,0,0
Q1,Germany,iPad,1070.45,0,1070.45,1070.45,0,0,0
Q1,Germany,Apple Watch,764.69,0,764.69,3058.76,0,0,0
Q1,Germany,Accessories,127.48,15,108.36,108.36,0,0,0
Q1,Germany,iPad,646.56,0,646.56,3912.29,0,0,1
Q2,Germany,Accessories,133.03,0,133.03,532.12,0,0,0
Q3,Germany,AirPods,124.29,0,124.29,124.29,0,0,0
Q4,Germany,Accessories,128.18,7,119.21,119.21,0,0,0
Q4,Germany,iPad,429.09,0,429.09,858.18,0,0,0
Q4,Germany,Apple Watch,240.91,10,216.82,216.82,0,0,0
Q2,Germany,Accessories,40.45,0,40.45,80.9,0,0,0
Q4,Germany,Apple Watch,321.05,2,314.63,314.63,0,0,0
Q4,Germany,AirPods,119.29,0,119.29,357.87,0,0,0
Q4,Germany,AirPods,176.24,7,163.9,327.8,0,0,0
Q4,Germany,Accessories,306.08,15,260.17,260.17,0,0,0
Q2,Germany,Accessories,275.33,15,234.03,234.03,0,0,0
Q3,Germany,iPad,757.44,15,643.82,643.82,0,0,0
Q3,Germany,Mac,2125.7475000000004,5,2053.9725,3912.29,1,1,1
Q4,Germany,iPad,1104.24,0,1104.24,1104.24,0,0,0
Q1,Germany,Apple Watch,250.65,0,250.65,250.65,0,0,0
Q3,Germany,iPhone,754.88,0,754.88,754.88,0,0,0
Q3,Germany,iPhone,754.98,0,754.98,1509.96,0,0,0
Q1,Germany,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q1,Germany,iPhone,827.26,7,769.35,2308.05,0,0,0
Q3,Germany,iPad,1091.53,0,1091.53,2183.06,0,0,0
Q3,Germany,iPhone,688.09,3,667.45,667.45,0,0,0
Q3,Germany,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q4,Germany,Mac,1236.62,3,1199.52,1199.52,0,0,0
Q4,Germany,iPhone,663.91,10,597.52,597.52,0,0,0
Q1,Germany,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q1,Germany,iPhone,860.22,7,800.0,2400.0,0,0,0
Q1,Germany,AirPods,529.36,0,529.36,529.36,0,0,0
Q2,Germany,Accessories,83.25,0,83.25,83.25,0,0,0
Q2,Germany,Mac,1076.97,7,1001.58,1001.58,0,0,0
Q4,Germany,AirPods,553.22,2,542.16,542.16,0,0,0
Q1,Germany,iPad,739.78,5,702.79,2811.16,0,0,0
Q1,Germany,Mac,1327.21,15,1128.13,3912.29,0,0,1
Q1,Germany,Accessories,97.28,15,82.69,165.38,0,0,0
Q2,Germany,Accessories,100.2,15,85.17,85.17,0,0,0
Q4,Germany,Apple Watch,789.48,2,773.69,1547.38,0,0,0
Q4,Germany,iPhone,930.98,3,903.05,903.05,0,0,0
Q4,Germany,iPhone,1129.28,5,1072.82,3912.29,0,0,1
Q1,Germany,iPhone,734.92,3,712.87,712.87,0,0,0
Q2,Germany,Apple Watch,284.23,2,278.55,835.65,0,0,0
Q4,Germany,Apple Watch,235.52,0,235.52,235.52,0,0,0
Q4,Germany,iPhone,1143.58,15,972.04,972.04,0,0,0
Q2,Germany,iPhone,598.67,0,598.67,1796.01,0,0,0
Q2,Germany,Accessories,283.17,0,283.17,283.17,0,0,0
Q4,Germany,AirPods,592.89,0,592.89,592.89,0,0,0
Q1,Germany,iPhone,722.76,3,701.08,701.08,0,0,0
Q1,Germany,iPhone,763.25,0,763.25,763.25,0,0,0
Q1,Germany,iPad,429.84,0,429.84,1719.36,0,0,0
Q1,Germany,Mac,1327.12,10,1194.41,1194.41,0,0,0
Q2,Germany,AirPods,561.41,5,533.34,1066.68,0,0,0
Q3,Germany,iPhone,1252.34,2,1227.29,1227.29,0,0,0
Q4,Germany,iPhone,884.07,0,884.07,1768.14,0,0,0
Q4,Germany,iPhone,941.57,7,875.66,875.66,0,0,0
Q4,Germany,Apple Watch,297.3,7,276.49,276.49,0,0,0
Q1,Germany,AirPods,124.77,0,124.77,124.77,0,0,0
Q1,Germany,Apple Watch,243.1,10,218.79,218.79,0,0,0
Q4,Germany,AirPods,163.01,10,146.71,146.71,0,0,0
Q4,Germany,Apple Watch,430.31,5,408.79,1226.37,0,0,0
Q4,Germany,iPhone,438.93,7,408.2,1224.6,0,0,0
Q4,Germany,Apple Watch,287.81,7,267.66,535.32,0,0,0
Q1,Germany,Apple Watch,264.68,10,238.21,476.42,0,0,0
Q1,Germany,Accessories,126.18,0,126.18,126.18,0,0,0
Q1,Germany,Accessories,98.17,2,96.21,96.21,0,0,0
Q2,Germany,Accessories,316.64,7,294.48,294.48,0,0,0
Q2,Germany,Apple Watch,845.23,0,845.23,1690.46,0,0,0
Q2,Germany,iPad,1084.0,0,1084.0,1084.0,0,0,0
Q2,Germany,iPhone,990.88,0,990.88,990.88,0,0,0
Q3,Germany,Mac,575.22,0,575.22,575.22,0,0,0
Q3,Germany,Accessories,103.43,3,100.33,501.65,0,0,0
Q3,Germany,Accessories,138.89,0,138.89,138.89,0,0,0
Q3,Germany,Mac,1330.76,0,1330.76,1330.76,0,0,0
Q3,Germany,iPhone,587.72,5,558.33,558.33,0,0,0
Q1,Germany,iPhone,759.32,0,759.32,1518.64,0,0,0
Q1,Germany,AirPods,157.27,15,133.68,133.68,0,0,0
Q2,Germany,iPhone,858.75,2,841.57,841.57,0,0,0
Q4,Germany,Mac,2025.21,2,1984.71,1984.71,0,0,0
Q4,Germany,iPhone,827.45,0,827.45,827.45,0,0,0
Q4,Germany,iPhone,963.67,0,963.67,1927.34,0,0,0
Q1,Germany,iPad,581.01,2,569.39,1138.78,0,0,0
Q2,Germany,iPhone,717.52,10,645.77,645.77,0,0,0
Q4,Germany,iPhone,933.83,0,933.83,3735.32,0,0,0
Q1,Germany,Accessories,98.1,3,95.16,95.16,0,0,0
Q2,Germany,iPhone,1064.89,10,958.4,958.4,0,0,0
Q2,Germany,iPhone,1149.71,0,1149.71,3449.13,0,0,0
Q2,Germany,iPhone,941.15,10,847.03,1694.06,0,0,0
Q3,Germany,Mac,1909.39,0,1909.39,3818.78,0,0,0
Q3,Germany,iPhone,933.83,0,933.83,1867.66,0,0,0
Q1,Germany,iPhone,1233.22,0,1233.22,2466.44,0,0,0
Q3,Germany,AirPods,165.68,5,157.4,157.4,0,0,0
Q3,Germany,iPhone,736.44,0,736.44,736.44,0,0,0
Q4,Germany,iPhone,1057.41,0,1057.41,2114.82,0,0,0
Q2,Germany,iPhone,935.27,15,794.98,794.98,0,0,0
Q2,Germany,Accessories,96.12,0,96.12,96.12,0,0,0
Q3,Germany,Accessories,133.16,2,130.5,130.5,0,0,0
Q3,Germany,Apple Watch,402.58,5,382.45,764.9,0,0,0
Q3,Germany,Mac,2125.7475000000004,0,2053.9725,2337.5,1,1,0
Q3,Germany,iPhone,847.66,7,788.32,2364.96,0,0,0
Q4,Germany,Mac,2116.24,15,1798.8,1798.8,0,0,0
Q1,Hong Kong,Accessories,137.74,0,137.74,1101.92,0,0,0
Q1,Hong Kong,Apple Watch,249.07,7,231.64,463.28,0,0,0
Q2,Hong Kong,Mac,1985.82,0,1985.82,3912.29,0,0,1
Q2,Hong Kong,Accessories,91.21,5,86.65,86.65,0,0,0
Q2,Hong Kong,iPhone,736.09,0,736.09,736.09,0,0,0
Q4,Hong Kong,Accessories,289.45,10,260.5,1302.5,0,0,0
Q1,Hong Kong,iPhone,956.58,2,937.45,3912.29,0,0,1
Q2,Hong Kong,Mac,628.33,2,615.76,1231.52,0,0,0
Q2,Hong Kong,Mac,1164.03,15,989.43,3912.29,0,0,1
Q3,Hong Kong,Accessories,126.76,0,126.76,760.56,0,0,0
Q3,Hong Kong,iPhone,686.17,7,638.14,1276.28,0,0,0
Q3,Hong Kong,iPhone,930.42,10,837.38,837.38,0,0,0
Q3,Hong Kong,Mac,1867.5,0,1867.5,1867.5,0,0,0
Q4,Hong Kong,Apple Watch,243.78,2,238.9,716.7,0,0,0
Q4,Hong Kong,iPhone,962.94,10,866.65,866.65,0,0,0
Q3,Hong Kong,Apple Watch,263.77,10,237.39,237.39,0,0,0
Q3,Hong Kong,Accessories,73.3,0,73.3,73.3,0,0,0
Q4,Hong Kong,iPhone,933.99,10,840.59,1681.18,0,0,0
Q4,Hong Kong,Accessories,136.14,0,136.14,680.7,0,0,0
Q4,Hong Kong,Mac,1224.46,0,1224.46,3912.29,0,0,1
Q4,Hong Kong,iPhone,1086.9,15,923.87,1847.74,0,0,0
Q1,Hong Kong,Mac,2125.7475000000004,0,2053.9725,2425.26,1,1,0
Q1,Hong Kong,Accessories,91.34,15,77.64,155.28,0,0,0
Q1,Hong Kong,Apple Watch,245.79,7,228.58,457.16,0,0,0
Q1,Hong Kong,Accessories,100.07,2,98.07,196.14,0,0,0
Q1,Hong Kong,iPhone,773.66,10,696.29,696.29,0,0,0
Q2,Hong Kong,Accessories,311.1,5,295.55,886.65,0,0,0
Q2,Hong Kong,Mac,606.87,3,588.66,2354.64,0,0,0
Q2,Hong Kong,iPad,561.48,0,561.48,1684.44,0,0,0
Q2,Hong Kong,Mac,2125.7475000000004,3,2053.9725,3912.29,1,1,1
Q3,Hong Kong,iPad,458.95,10,413.06,413.06,0,0,0
Q4,Hong Kong,Mac,567.01,0,567.01,1134.02,0,0,0
Q4,Hong Kong,iPhone,852.53,15,724.65,724.65,0,0,0
Q1,Hong Kong,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q1,Hong Kong,iPad,619.43,10,557.49,1114.98,0,0,0
Q1,Hong Kong,iPhone,955.16,5,907.4,1814.8,0,0,0
Q1,Hong Kong,iPad,631.3,15,536.6,536.6,0,0,0
Q1,Hong Kong,iPhone,881.31,0,881.31,3525.24,0,0,0
Q1,Hong Kong,Mac,1239.89,10,1115.9,2231.8,0,0,0
Q2,Hong Kong,AirPods,134.43,0,134.43,134.43,0,0,0
Q2,Hong Kong,Accessories,313.02,0,313.02,313.02,0,0,0
Q2,Hong Kong,Accessories,98.52,0,98.52,98.52,0,0,0
Q3,Hong Kong,Apple Watch,267.64,3,259.61,259.61,0,0,0
Q4,Hong Kong,Mac,1234.69,7,1148.26,1148.26,0,0,0
Q4,Hong Kong,iPhone,1161.49,0,1161.49,2322.98,0,0,0
Q4,Hong Kong,Apple Watch,404.75,7,376.42,752.84,0,0,0
Q2,Hong Kong,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,Hong Kong,iPhone,895.99,0,895.99,895.99,0,0,0
Q2,Hong Kong,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q3,Hong Kong,Mac,2125.7475000000004,15,2053.9725,2287.38,1,1,0
Q3,Hong Kong,iPhone,853.98,0,853.98,853.98,0,0,0
Q3,Hong Kong,Apple Watch,412.02,7,383.18,383.18,0,0,0
Q3,Hong Kong,iPhone,761.51,2,746.28,746.28,0,0,0
Q3,Hong Kong,iPhone,1048.44,7,975.05,3912.29,0,0,1
Q4,Hong Kong,Accessories,96.18,0,96.18,192.36,0,0,0
Q4,Hong Kong,iPhone,739.07,7,687.34,2749.36,0,0,0
Q1,Hong Kong,iPhone,949.65,10,854.68,854.68,0,0,0
Q2,Hong Kong,Accessories,81.15,7,75.47,75.47,0,0,0
Q2,Hong Kong,iPhone,613.96,2,601.68,601.68,0,0,0
Q2,Hong Kong,Accessories,104.07,2,101.99,407.96,0,0,0
Q2,Hong Kong,iPad,439.31,15,373.41,373.41,0,0,0
Q2,Hong Kong,Accessories,302.41,2,296.36,592.72,0,0,0
Q3,Hong Kong,iPhone,1034.93,5,983.18,3912.29,0,0,1
Q3,Hong Kong,Apple Watch,239.17,7,222.43,222.43,0,0,0
Q3,Hong Kong,iPad,538.89,0,538.89,1077.78,0,0,0
Q3,Hong Kong,Accessories,134.32,0,134.32,134.32,0,0,0
Q4,Hong Kong,Accessories,321.87,7,299.34,598.68,0,0,0
Q1,Hong Kong,Accessories,95.75,15,81.39,162.78,0,0,0
Q1,Hong Kong,Apple Watch,230.55,10,207.5,207.5,0,0,0
Q1,Hong Kong,AirPods,531.84,0,531.84,531.84,0,0,0
Q2,Hong Kong,Accessories,29.69,10,26.72,26.72,0,0,0
Q2,Hong Kong,iPhone,855.13,5,812.37,812.37,0,0,0
Q3,Hong Kong,iPhone,780.38,0,780.38,1560.76,0,0,0
Q4,Hong Kong,iPhone,600.79,3,582.77,582.77,0,0,0
Q4,Hong Kong,Mac,1397.17,0,1397.17,3912.29,0,0,1
Q4,Hong Kong,Accessories,94.91,10,85.42,85.42,0,0,0
Q1,Hong Kong,Accessories,73.02,0,73.02,292.08,0,0,0
Q1,Hong Kong,iPhone,602.35,15,512.0,512.0,0,0,0
Q2,Hong Kong,iPhone,948.16,5,900.75,900.75,0,0,0
Q2,Hong Kong,iPhone,840.1,0,840.1,2520.3,0,0,0
Q2,Hong Kong,iPhone,722.66,5,686.53,686.53,0,0,0
Q2,Hong Kong,iPad,817.91,0,817.91,817.91,0,0,0
Q4,Hong Kong,iPad,517.42,10,465.68,465.68,0,0,0
Q4,Hong Kong,iPad,1103.42,0,1103.42,1103.42,0,0,0
Q1,Hong Kong,Accessories,139.16,0,139.16,417.48,0,0,0
Q1,Hong Kong,iPad,538.74,5,511.8,511.8,0,0,0
Q1,Hong Kong,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q2,Hong Kong,Mac,1118.92,0,1118.92,3356.76,0,0,0
Q2,Hong Kong,iPhone,670.84,10,603.76,1207.52,0,0,0
Q2,Hong Kong,iPad,502.05,0,502.05,2510.25,0,0,0
Q3,Hong Kong,AirPods,180.85,5,171.81,687.24,0,0,0
Q3,Hong Kong,Accessories,106.37,15,90.41,90.41,0,0,0
Q4,Hong Kong,Mac,2125.7475000000004,0,2053.9725,3912.29,1,1,1
Q4,Hong Kong,Accessories,103.44,0,103.44,103.44,0,0,0
Q4,Hong Kong,Apple Watch,756.08,0,756.08,1512.16,0,0,0
Q4,Hong Kong,iPhone,586.15,15,498.23,1494.69,0,0,0
Q2,Hong Kong,Apple Watch,304.29,0,304.29,304.29,0,0,0
Q2,Hong Kong,iPad,1053.1,10,947.79,3791.16,0,0,0
Q2,Hong Kong,iPhone,738.25,3,716.1,1432.2,0,0,0
Q4,Hong Kong,Accessories,308.59,7,286.99,860.97,0,0,0
Q4,Hong Kong,Apple Watch,258.47,0,258.47,258.47,0,0,0
Q4,Hong Kong,Apple Watch,239.93,0,239.93,719.79,0,0,0
Q4,Hong Kong,iPhone,946.81,3,918.41,1836.82,0,0,0
Q4,Hong Kong,iPhone,1112.47,15,945.6,2836.8,0,0,0
Q4,Hong Kong,iPhone,881.28,0,881.28,2643.84,0,0,0
Q4,Hong Kong,Apple Watch,317.76,0,317.76,1588.8,0,0,0
Q1,Hong Kong,Accessories,96.64,5,91.81,91.81,0,0,0
Q1,Hong Kong,iPhone,854.77,0,854.77,1709.54,0,0,0
Q1,Hong Kong,Accessories,100.53,0,100.53,201.06,0,0,0
Q2,Hong Kong,Mac,1280.53,5,1216.5,1216.5,0,0,0
Q2,Hong Kong,Accessories,100.01,0,100.01,100.01,0,0,0
Q2,Hong Kong,iPhone,743.49,3,721.19,721.19,0,0,0
Q3,Hong Kong,iPhone,950.36,0,950.36,950.36,0,0,0
Q3,Hong Kong,iPad,756.13,3,733.45,2200.35,0,0,0
Q3,Hong Kong,Accessories,94.61,5,89.88,89.88,0,0,0
Q3,Hong Kong,Accessories,103.31,0,103.31,413.24,0,0,0
Q3,Hong Kong,Mac,2028.28,2,1987.71,1987.71,0,0,0
Q3,Hong Kong,iPad,515.87,10,464.28,928.56,0,0,0
Q3,Hong Kong,iPhone,697.58,0,697.58,697.58,0,0,0
Q4,Hong Kong,Mac,1254.2,10,1128.78,3912.29,0,0,1
Q4,Hong Kong,iPhone,577.14,0,577.14,1731.42,0,0,0
Q4,Hong Kong,Accessories,300.52,7,279.48,1956.36,0,0,0
Q1,Hong Kong,iPhone,1142.55,0,1142.55,1142.55,0,0,0
Q1,Hong Kong,Accessories,41.16,0,41.16,41.16,0,0,0
Q1,Hong Kong,iPad,747.75,0,747.75,2991.0,0,0,0
Q1,Hong Kong,iPhone,967.94,0,967.94,967.94,0,0,0
Q2,Hong Kong,iPad,563.43,0,563.43,2253.72,0,0,0
Q3,Hong Kong,Accessories,99.46,0,99.46,198.92,0,0,0
Q3,Hong Kong,Accessories,122.45,2,120.0,240.0,0,0,0
Q3,Hong Kong,iPad,537.58,0,537.58,537.58,0,0,0
Q4,Hong Kong,iPhone,937.42,5,890.55,2671.65,0,0,0
Q1,Hong Kong,Mac,1055.66,10,950.09,950.09,0,0,0
Q1,Hong Kong,iPhone,414.69,0,414.69,829.38,0,0,0
Q2,Hong Kong,AirPods,526.66,0,526.66,526.66,0,0,0
Q3,Hong Kong,iPad,477.93,0,477.93,477.93,0,0,0
Q3,Hong Kong,Mac,1323.65,3,1283.94,1283.94,0,0,0
Q4,Hong Kong,iPhone,887.46,3,860.84,860.84,0,0,0
Q4,Hong Kong,iPhone,1193.68,5,1134.0,1134.0,0,0,0
Q4,Hong Kong,iPhone,814.81,0,814.81,814.81,0,0,0
Q4,Hong Kong,AirPods,240.77,5,228.73,228.73,0,0,0
Q4,Hong Kong,Accessories,127.08,0,127.08,889.56,0,0,0
Q4,Hong Kong,Apple Watch,244.73,0,244.73,489.46,0,0,0
Q1,Hong Kong,iPhone,989.11,0,989.11,989.11,0,0,0
Q1,Hong Kong,iPhone,938.4,5,891.48,891.48,0,0,0
Q2,Hong Kong,iPad,468.31,15,398.06,796.12,0,0,0
Q2,Hong Kong,Accessories,93.88,0,93.88,375.52,0,0,0
Q2,Hong Kong,iPad,499.58,0,499.58,499.58,0,0,0
Q2,Hong Kong,AirPods,564.1,0,564.1,564.1,0,0,0
Q3,Hong Kong,iPhone,827.19,0,827.19,827.19,0,0,0
Q3,Hong Kong,iPhone,445.97,0,445.97,2229.85,0,0,0
Q3,Hong Kong,Accessories,121.16,0,121.16,121.16,0,0,0
Q3,Hong Kong,Apple Watch,845.15,7,785.99,785.99,0,0,0
Q3,Hong Kong,Mac,2125.7475000000004,7,2053.9725,3912.29,1,1,1
Q4,Hong Kong,Mac,2015.12,7,1874.06,1874.06,0,0,0
Q4,Hong Kong,iPhone,560.31,0,560.31,2241.24,0,0,0
Q4,Hong Kong,AirPods,134.78,0,134.78,404.34,0,0,0
Q4,Hong Kong,Apple Watch,424.92,15,361.18,361.18,0,0,0
Q1,Hong Kong,Mac,2050.08,7,1906.57,1906.57,0,0,0
Q1,Hong Kong,AirPods,123.54,0,123.54,247.08,0,0,0
Q2,Hong Kong,iPhone,1050.75,5,998.21,1996.42,0,0,0
Q3,Hong Kong,iPhone,995.29,10,895.76,1791.52,0,0,0
Q3,Hong Kong,Accessories,98.99,0,98.99,197.98,0,0,0
Q3,Hong Kong,Apple Watch,297.46,7,276.64,553.28,0,0,0
